repository,star_range,star,latest_push,files,total_dependencies,number_of_vulnerabilities,ghsa,cve_strings,cvss,severity,sploitus_number_of_pocs
assetgraph/assetgraph,450..999,902,2025-07-12T21:28:49Z,package.json,68,7,"GHSA-29mw-wpgm-hmr9,GHSA-4wf5-vphf-c2xc,GHSA-35jh-r3h4-6jhm,GHSA-7fh5-64p2-3v2j,GHSA-hrpp-h998-j3pp,GHSA-c2qf-rxjj-qqgw,GHSA-pfq8-rq6v-vf5m","CVE-2021-23337,CVE-2022-25858,CVE-2020-28500,CVE-2022-24999,CVE-2022-37620,CVE-2023-44270,CVE-2022-25883","7.2,5.3,7.5,5.3,7.5","MODERATE,HIGH,HIGH,HIGH,MODERATE,HIGH,HIGH",1
jbilcke-hf/FacePoke,450..999,899,2025-09-19T16:13:50Z,package.json,21,0,,,,,0
dreampuf/GraphvizOnline,450..999,898,2025-09-19T02:42:03Z,package.json,0,0,,,,,0
vfat-io/vfat-tools,450..999,900,2025-09-14T16:15:04Z,package.json,60,11,"GHSA-gx9m-whjm-85jf,GHSA-ghr5-ch3p-vcr6,GHSA-phwq-j96m-2c2q,GHSA-8mmm-9v2q-x3f9,GHSA-pfq8-rq6v-vf5m,GHSA-29mw-wpgm-hmr9,GHSA-35jh-r3h4-6jhm,GHSA-63q7-h895-m982,GHSA-p3vf-v8qc-cwcr,GHSA-vhxf-7vqr-mrjg,GHSA-mmhx-hmjr-r674","CVE-2021-23337,CVE-2025-26791,CVE-2022-37611,CVE-2022-37620,CVE-2020-26870,CVE-2024-47875,CVE-2024-33883,CVE-2020-28500,CVE-2024-48910,CVE-2022-29078,CVE-2024-45801","7.2,9.8,7.5","MODERATE,HIGH,MODERATE,CRITICAL,HIGH,HIGH,MODERATE,CRITICAL,HIGH,CRITICAL,MODERATE",7
koajs/router,450..999,898,2025-09-10T07:43:16Z,package.json,20,0,,,,,0
felixhayashi/TW5-TiddlyMap,450..999,896,2025-09-14T11:33:36Z,package.json,24,2,"GHSA-c2qf-rxjj-qqgw,GHSA-fwr7-v2mv-hh25","CVE-2021-43138,CVE-2022-25883","5.3,7.8","HIGH,HIGH",0
neo4j/neo4j-javascript-driver,450..999,899,2025-09-20T06:03:23Z,package.json,70,6,"GHSA-qw6h-vgh9-j6wx,GHSA-52f5-9888-hmc6,GHSA-3h5v-q93c-6h6q,GHSA-rv95-896h-c2vc,GHSA-4vvj-4cpr-p986,GHSA-968p-4wvh-cqc8","CVE-2024-43788,CVE-2024-43796,CVE-2024-29041,CVE-2025-54798,CVE-2024-37890,CVE-2025-27789","5.0,6.4","HIGH,MODERATE,LOW,HIGH,LOW,MODERATE,MODERATE",0
http-party/node-portfinder,450..999,895,2025-09-12T07:19:43Z,package.json,3,0,,,,,0
imzyb/MiSub,450..999,894,2025-09-23T01:33:44Z,package.json,13,2,"GHSA-g4jq-h2w9-997c,GHSA-jqfw-vq24-v9c3","CVE-2025-58752,CVE-2025-58751",5.3,"LOW,LOW",0
nodemailer/smtp-server,450..999,893,2025-09-12T17:04:43Z,package.json,13,0,,,,,0
processing/p5.js-sound,450..999,895,2025-09-20T00:38:53Z,package.json,31,0,,,,,0
mrtian2016/hass-panel,450..999,893,2025-09-22T13:11:05Z,package.json,34,4,"GHSA-4www-5p9h-95mh,GHSA-9gqv-wp59-fq42,GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj","CVE-2025-58754,CVE-2025-32997,CVE-2025-32996,CVE-2025-27152",,"HIGH,HIGH,MODERATE,MODERATE",0
codedthemes/mantis-free-react-admin-template,450..999,892,2025-09-22T13:54:20Z,package.json,40,3,"GHSA-g4jq-h2w9-997c,GHSA-jqfw-vq24-v9c3","CVE-2020-1481,CVE-2025-58752,CVE-2025-58751","5.3,8.8","LOW,LOW",2
proginosko/LeechBlockNG,450..999,891,2025-09-21T20:45:45Z,package.json,0,0,,,,,0
kerimdzhanov/dotenv-flow,450..999,887,2025-08-29T12:54:42Z,package.json,9,1,GHSA-52f5-9888-hmc6,CVE-2025-54798,,LOW,0
alfateam/orange-orm,450..999,891,2025-09-22T06:29:07Z,package.json,39,11,"GHSA-8hc4-vh64-cxmj,GHSA-qw6h-vgh9-j6wx,GHSA-pmh2-wpjm-fj45,GHSA-9qrh-qjmc-5w2p,GHSA-4rch-2fh8-94vw,GHSA-rv95-896h-c2vc,GHSA-gcx4-mw62-g8wm,GHSA-jqv5-7xpx-qj74,GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj","CVE-2024-39338,CVE-2024-21511,CVE-2024-21512,CVE-2022-43441,CVE-2025-27152,CVE-2024-57965,CVE-2024-43796,CVE-2024-29041,CVE-2025-58754,CVE-2024-47068,CVE-2022-21227","6.1,0.0,8.1,5.0","HIGH,CRITICAL,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,MODERATE,LOW",0
isaacs/node-tar,450..999,882,2025-09-22T15:51:58Z,package.json,15,0,,,,,0
omarciovsena/abibliadigital,450..999,888,2025-09-22T18:53:19Z,package.json,34,11,"GHSA-qw6h-vgh9-j6wx,GHSA-qwcr-r2fm-qrc7,GHSA-8cf7-32gw-wr33,GHSA-hjrf-2m68-5959,GHSA-vg7j-7cwx-8wgw,GHSA-rv95-896h-c2vc,GHSA-m7xq-9374-9rvx,GHSA-qwph-4952-7xr6,GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj","CVE-2022-23541,CVE-2024-43796,CVE-2024-29041,CVE-2022-23539,CVE-2025-58754,CVE-2024-45590,CVE-2022-23540,CVE-2024-53900,CVE-2025-23061,CVE-2025-27152,CVE-2024-57965","7.5,5.9,0.0,5.0","HIGH,HIGH,CRITICAL,HIGH,MODERATE,MODERATE,HIGH,HIGH,MODERATE,LOW",2
socketsupply/tonic,450..999,882,2025-09-03T21:24:52Z,package.json,6,1,GHSA-67mh-4wv8-2f99,,,MODERATE,0
sindresorhus/configstore,450..999,881,2025-09-15T13:31:34Z,package.json,6,0,,,,,0
raphaelameaume/fragment,450..999,882,2025-09-15T16:42:41Z,package.json,23,3,"GHSA-g4jq-h2w9-997c,GHSA-3h5v-q93c-6h6q,GHSA-jqfw-vq24-v9c3","CVE-2024-37890,CVE-2025-58752,CVE-2025-58751",5.3,"LOW,LOW,HIGH",0
vatesfr/xen-orchestra,450..999,892,2025-09-22T14:52:53Z,package.json,507,78,"GHSA-ch3c-v47x-4pgp,GHSA-952p-6rrq-rcjv,GHSA-2cf5-4w76-r9qv,GHSA-29mw-wpgm-hmr9,GHSA-rrrm-qjm4-v8hf,GHSA-v78c-4p63-2j6c,GHSA-9f24-jqhm-jfcw,GHSA-56x4-j7p9-fcf9,GHSA-p493-635q-r6gr,GHSA-3cqr-58rm-57f8,GHSA-3787-6prv-h9w3,GHSA-g4jq-h2w9-997c,GHSA-q2c6-c6pm-g3gh,GHSA-fvqr-27wr-82fm,GHSA-46c4-8wrp-j99v,GHSA-qw6h-vgh9-j6wx,GHSA-vh95-rmgr-6w4m,GHSA-4mxg-3p6v-xgq3,GHSA-cm22-4g7w-348p,GHSA-x2rg-q646-7m2v,GHSA-f5x3-32g6-xq36,GHSA-f2jv-r9rf-7988,GHSA-52f5-9888-hmc6,GHSA-9c47-m6qq-7p4h,GHSA-x8qp-wqqm-57ph,GHSA-jr5f-v2jv-69x6,GHSA-9m6j-fcg5-2442,GHSA-48ww-j4fc-435p,GHSA-q42p-pg8m-cqh6,GHSA-w457-6q6x-cgp9,GHSA-m4v8-wqvr-p9f7,GHSA-rv95-896h-c2vc,GHSA-593f-38f6-jp5m,GHSA-pv4c-p2j5-38j4,GHSA-fjxv-7rqg-78g4,GHSA-x3cc-x39p-42qx,GHSA-4hjh-wcwx-xvwj,GHSA-jf85-cpcp-j695,GHSA-xvch-5gv4-984h,GHSA-5v2h-r2cx-5xgj,GHSA-qwcr-r2fm-qrc7,GHSA-f52g-6jhx-586p,GHSA-35jh-r3h4-6jhm,GHSA-9h6g-pr28-7cqp,GHSA-4r4m-qw57-chr8,GHSA-cxrh-j4jr-qwg3,GHSA-jgmv-j7ww-jx2x,GHSA-xcj6-pq6g-qj4x,GHSA-hwqf-gcqm-7353,GHSA-hgjh-723h-mx2j,GHSA-2v5f-23xc-v9qr,GHSA-pfq8-rq6v-vf5m,GHSA-g9r4-xpmj-mj65,GHSA-8hfj-j24r-96c4,GHSA-hh27-ffr2-f2jc,GHSA-rm97-x556-q36h,GHSA-p6mc-m468-83gw,GHSA-3h5v-q93c-6h6q,GHSA-jqfw-vq24-v9c3,GHSA-859w-5945-r5v3,GHSA-c2qf-rxjj-qqgw,GHSA-4xc9-xhrj-v574,GHSA-3965-hpx2-q597,GHSA-m974-647v-whv7,GHSA-6x33-pw7p-hmpq,GHSA-776f-qx25-q3cc,GHSA-jf5r-8hm2-f872,GHSA-x574-m823-4x7w,GHSA-wc69-rhjr-hc9g,GHSA-rqff-837h-mm52,GHSA-8v38-pw62-9cw2,GHSA-9qxr-qj54-h672,GHSA-c76h-2ccp-4975,GHSA-765h-qjxv-5f44,GHSA-356w-63v5-8wf4,GHSA-62gr-4qp9-h98f,GHSA-x5rq-j2xg-h7qm,GHSA-pxg6-pf52-xh8x","CVE-2021-23400,CVE-2021-3377,CVE-2024-24750,CVE-2025-58754,CVE-2017-18589,CVE-2018-3774,CVE-2024-45590,CVE-2020-7769,CVE-2023-41037,CVE-2025-53892,CVE-2020-8124,CVE-2025-58752,CVE-2025-25200,CVE-2024-47764,CVE-2021-23383,CVE-2022-24785,CVE-2025-46565,CVE-2022-46175,CVE-2022-21680,CVE-2022-37620,CVE-2020-7598,CVE-2024-29041,CVE-2018-16487,CVE-2019-19919,CVE-2021-23337,CVE-2019-20920,CVE-2018-3721,CVE-2024-43800,CVE-2023-34104,CVE-2020-8203,CVE-2025-31125,CVE-2021-27515,CVE-2025-22150,CVE-2024-30261,CVE-2022-0512,CVE-2024-36361,CVE-2021-21353,CVE-2022-31129,CVE-2024-30260,CVE-2023-0842,CVE-2024-4067,CVE-2021-3664,CVE-2022-0691,CVE-2022-39299,CVE-2025-54419,CVE-2025-54798,CVE-2024-24758,CVE-2025-47279,CVE-2022-21681,CVE-2024-21501,CVE-2019-10744,CVE-2022-0639,CVE-2025-8129,CVE-2023-26920,CVE-2025-32379,CVE-2022-25883,CVE-2021-44906,CVE-2019-1010266,CVE-2025-31486,CVE-2025-7783,CVE-2025-30208,CVE-2024-43796,CVE-2024-37890,CVE-2025-58751,CVE-2021-23369,CVE-2025-27152,CVE-2024-28863,CVE-2020-28500,CVE-2022-0686,CVE-2019-20922,CVE-2025-32395","5.3,7.2,5.6,5.3,5.0,7.2,7.2,5.6,9.8,5.3,5.3,6.5,7.5,3.5,7.2,7.4,5.3,7.2,7.5,7.2,3.9,7.5,6.5,10.0,7.2,7.5,6.1,5.3,7.2,7.5,7.2,6.8,5.3,7.1,7.2,5.0,7.5,6.3","MODERATE,MODERATE,HIGH,HIGH,CRITICAL,HIGH,MODERATE,HIGH,HIGH,HIGH,HIGH,CRITICAL,CRITICAL,MODERATE,LOW,HIGH,MODERATE,CRITICAL,HIGH,MODERATE,HIGH,MODERATE,HIGH,MODERATE,CRITICAL,HIGH,MODERATE,HIGH,CRITICAL,CRITICAL,HIGH,MODERATE,CRITICAL,MODERATE,HIGH,CRITICAL,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW,HIGH,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,CRITICAL,MODERATE,MODERATE,CRITICAL,MODERATE,LOW,HIGH,MODERATE,HIGH,HIGH,HIGH,CRITICAL,HIGH,MODERATE,HIGH,MODERATE,CRITICAL,HIGH,MODERATE,HIGH,MODERATE,HIGH,HIGH,HIGH,MODERATE,HIGH,MODERATE,CRITICAL,HIGH,MODERATE,HIGH,LOW,MODERATE,LOW,LOW,MODERATE,LOW,HIGH,HIGH,CRITICAL,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,CRITICAL,MODERATE,MODERATE,LOW,MODERATE,MODERATE,HIGH,MODERATE,CRITICAL,HIGH,MODERATE,HIGH,HIGH,MODERATE,MODERATE,HIGH,CRITICAL,HIGH,MODERATE,HIGH,HIGH,MODERATE,HIGH,MODERATE,CRITICAL,HIGH,MODERATE,HIGH,MODERATE,MODERATE,MODERATE,HIGH,LOW,MODERATE,HIGH,MODERATE,HIGH,MODERATE,CRITICAL,HIGH,MODERATE,HIGH,LOW,MODERATE,LOW,LOW,CRITICAL,MODERATE,MODERATE",0
creold/illustrator-scripts,450..999,877,2025-09-23T00:26:18Z,package.json,0,0,,,,,0
agusmakmun/django-markdown-editor,450..999,872,2025-09-22T03:14:46Z,package.json,0,0,,,,,0
QingJ01/123pan_unlock,450..999,871,2025-09-22T19:44:52Z,package.json,0,0,,,,,0
stylelint-scss/stylelint-scss,450..999,875,2025-09-12T00:48:24Z,package.json,22,0,,,,,0
reisxd/TizenBrew,450..999,872,2025-09-23T01:15:57Z,package.json,26,8,"GHSA-g4jq-h2w9-997c,GHSA-vg6x-rcgg-rjx6,GHSA-x574-m823-4x7w,GHSA-jqfw-vq24-v9c3,GHSA-859w-5945-r5v3,GHSA-4r4m-qw57-chr8,GHSA-356w-63v5-8wf4,GHSA-xcj6-pq6g-qj4x","CVE-2025-30208,CVE-2025-58751,CVE-2025-46565,CVE-2025-31486,CVE-2025-31125,CVE-2025-32395,CVE-2025-24010,CVE-2025-58752",5.3,"MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW",42
web3swift-team/web3swift,450..999,869,2025-09-22T21:16:42Z,package.json,0,0,,,,,0
spatie/laravel-mix-purgecss,450..999,867,2025-09-22T16:43:14Z,package.json,7,3,"GHSA-7fh5-64p2-3v2j,GHSA-hwj9-h5mp-3pm3,GHSA-566m-qj78-rww5","CVE-2023-44270,CVE-2021-23368,CVE-2021-23382",5.3,"MODERATE,MODERATE,MODERATE",0
NUKnightLab/juxtapose,450..999,865,2025-09-07T20:06:01Z,package.json,5,0,,,,,0
sindresorhus/get-windows,450..999,863,2025-09-22T18:38:41Z,package.json,4,0,,,,,0
sindresorhus/normalize-url,450..999,860,2025-09-21T17:42:53Z,package.json,4,0,,,,,0
microrealestate/microrealestate,450..999,881,2025-09-23T02:45:42Z,package.json,177,12,"GHSA-3h52-269p-cp9r,GHSA-4342-x723-ch2f,GHSA-fjgf-rc76-4x9p,GHSA-g5hg-p3ph-g8qg,GHSA-9gqv-wp59-fq42,GHSA-xv57-4mr9-wg8v,GHSA-wgrm-67xf-hhpq,GHSA-44fp-w29j-9vj5,GHSA-4pg4-qvpc-4q3h,GHSA-g5qg-72qw-gw5v,GHSA-4www-5p9h-95mh,GHSA-4hjh-wcwx-xvwj","CVE-2025-55173,CVE-2025-57822,CVE-2025-47935,CVE-2025-47944,CVE-2025-32997,CVE-2025-57752,CVE-2025-48068,CVE-2024-4367,CVE-2025-32996,CVE-2025-58754,CVE-2025-7338,CVE-2025-48997",,"LOW,MODERATE,MODERATE,MODERATE,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,MODERATE,MODERATE",14
vvo/tzdb,450..999,861,2025-09-22T11:12:05Z,package.json,20,2,"GHSA-x2pg-mjhr-2m5x,GHSA-3xq5-wjfh-ppjc","CVE-2023-22467,CVE-2022-31051",7.5,"HIGH,MODERATE",0
uappx/uapp,450..999,857,2025-09-16T10:05:37Z,package.json,10,0,,,,,0
open-cli-tools/chokidar-cli,450..999,856,2025-09-22T01:12:01Z,package.json,6,0,,,,,0
domoritz/leaflet-locatecontrol,450..999,857,2025-09-22T03:29:50Z,package.json,22,0,,,,,0
leibnizli/hummingbird,450..999,857,2025-09-08T14:26:48Z,package.json,30,3,"GHSA-9jxc-qjr9-vjxq,GHSA-67mh-4wv8-2f99,GHSA-vmqv-hx8q-j7mg","CVE-2024-39698,CVE-2025-55305",,"HIGH,MODERATE,MODERATE",0
tbranyen/diffhtml,450..999,870,2025-08-24T00:42:15Z,package.json,135,9,"GHSA-qw6h-vgh9-j6wx,GHSA-m4gq-x24j-jpmf,GHSA-4vvj-4cpr-p986,GHSA-9jgg-88mc-972h,GHSA-hc6q-2mpp-qw7j,GHSA-968p-4wvh-cqc8,GHSA-rv95-896h-c2vc,GHSA-gcx4-mw62-g8wm,GHSA-4v9v-hfq4-rm2v","CVE-2021-42357,CVE-2023-28154,CVE-2024-43788,CVE-2024-43796,CVE-2025-30359,CVE-2024-29041,CVE-2025-30360,CVE-2025-27789,CVE-2024-47068","6.1,6.1,6.1,6.1,5.0,6.4","HIGH,MODERATE,MODERATE,HIGH,HIGH,HIGH,MODERATE,MODERATE,LOW,CRITICAL,MODERATE",0
IanVS/eslint-nibble,450..999,855,2025-09-18T02:15:42Z,package.json,17,0,,,,,0
postcss/postcss-cli,450..999,856,2025-09-15T08:51:33Z,package.json,22,3,"GHSA-7fh5-64p2-3v2j,GHSA-hwj9-h5mp-3pm3,GHSA-566m-qj78-rww5","CVE-2023-44270,CVE-2021-23368,CVE-2021-23382",5.3,"MODERATE,MODERATE,MODERATE",0
WaniKani/WanaKana,450..999,856,2025-09-10T20:26:37Z,package.json,40,3,"GHSA-8mmm-9v2q-x3f9,GHSA-gcx4-mw62-g8wm","CVE-2022-37611,CVE-2024-47068,CVE-2023-26152","6.1,7.5","HIGH,CRITICAL",0
FrankerFaceZ/FrankerFaceZ,450..999,858,2025-09-21T17:52:40Z,package.json,66,2,"GHSA-g3ch-rx76-35fx,GHSA-5j4c-8p2g-v4jx","CVE-2024-6783,CVE-2024-9506",,"LOW,MODERATE",0
ShaneIsrael/fireshare,450..999,855,2025-09-22T15:27:04Z,package.json,18,4,"GHSA-wf5p-g6vw-rhxx,GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj","CVE-2025-58754,CVE-2024-57965,CVE-2023-45857,CVE-2025-27152",0.0,"MODERATE,HIGH,HIGH",0
AgregoreWeb/agregore-browser,450..999,855,2025-09-17T20:57:53Z,package.json,31,1,GHSA-vmqv-hx8q-j7mg,CVE-2025-55305,,MODERATE,0
dokieli/dokieli,450..999,856,2025-09-18T20:26:44Z,package.json,45,2,"GHSA-g4jq-h2w9-997c,GHSA-jqfw-vq24-v9c3","CVE-2025-58752,CVE-2025-58751",5.3,"LOW,LOW",0
goatandsheep/react-native-dotenv,450..999,849,2025-08-23T17:55:47Z,package.json,6,0,,,,,0
sketch-hq/SketchAPI,450..999,852,2025-09-09T09:47:12Z,package.json,30,0,,,,,0
rive-app/rive-wasm,450..999,848,2025-09-22T17:34:12Z,package.json,43,14,"GHSA-vg6x-rcgg-rjx6,GHSA-9cwx-2883-4wfx,GHSA-x574-m823-4x7w,GHSA-64vr-g452-qvp3,GHSA-356w-63v5-8wf4,GHSA-g4jq-h2w9-997c,GHSA-jqfw-vq24-v9c3,GHSA-8jhw-289h-jh2g,GHSA-859w-5945-r5v3,GHSA-4r4m-qw57-chr8,GHSA-92r3-m2mg-pj97,GHSA-6q87-84jw-cjhp,GHSA-c24v-8rfc-w8vw,GHSA-xcj6-pq6g-qj4x","CVE-2025-46565,CVE-2023-49293,CVE-2025-24010,CVE-2025-31486,CVE-2025-58751,CVE-2025-58752,CVE-2024-45812,CVE-2024-45811,CVE-2025-30208,CVE-2025-32388,CVE-2024-23331,CVE-2024-31207,CVE-2025-31125,CVE-2025-32395","5.3,5.3","MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW,MODERATE,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW",34
zaproxy/community-scripts,450..999,846,2025-09-21T19:06:42Z,package.json,0,0,,,,,0
sinonjs/fake-timers,450..999,846,2025-09-19T09:15:34Z,package.json,13,0,,,,,0
sindresorhus/dot-prop,450..999,845,2025-09-21T15:37:36Z,package.json,7,0,,,,,0
sindresorhus/capture-website-cli,450..999,837,2025-09-15T20:47:28Z,package.json,10,0,,,,,0
markodenic/awesome-tech-blogs,450..999,843,2025-09-21T21:30:10Z,package.json,13,1,GHSA-vf6r-87q4-2vjf,CVE-2024-34343,6.3,MODERATE,0
DavidWells/markdown-magic,450..999,846,2025-09-15T16:32:54Z,package.json,38,1,GHSA-c2qf-rxjj-qqgw,CVE-2022-25883,5.3,HIGH,0
ember-fastboot/ember-cli-fastboot,450..999,852,2025-09-11T20:49:41Z,package.json,182,14,"GHSA-qw6h-vgh9-j6wx,GHSA-qwcr-r2fm-qrc7,GHSA-p6mc-m468-83gw,GHSA-r683-j2x4-v87g,GHSA-4vvj-4cpr-p986,GHSA-p8p7-x288-28g6,GHSA-29mw-wpgm-hmr9,GHSA-35jh-r3h4-6jhm,GHSA-52f5-9888-hmc6,GHSA-w7rc-rwvf-8q5r,GHSA-rv95-896h-c2vc,GHSA-pxg6-pf52-xh8x,GHSA-x5rq-j2xg-h7qm,GHSA-jf85-cpcp-j695","CVE-2024-47764,CVE-2021-23337,CVE-2024-45590,CVE-2019-1010266,CVE-2025-54798,CVE-2022-0235,CVE-2020-15168,CVE-2023-28155,CVE-2024-43788,CVE-2019-10744,CVE-2024-43796,CVE-2024-29041,CVE-2020-28500,CVE-2020-8203","8.8,5.0,6.1,6.4,5.0,6.1,6.4,7.5,6.4","LOW,HIGH,CRITICAL,MODERATE,HIGH,MODERATE,HIGH,MODERATE,LOW,MODERATE,MODERATE,LOW,MODERATE,LOW,MODERATE,MODERATE,HIGH,LOW,MODERATE",2
strathausen/dracula,450..999,837,2025-08-19T21:15:37Z,package.json,21,2,"GHSA-29mw-wpgm-hmr9,GHSA-35jh-r3h4-6jhm","CVE-2021-23337,CVE-2020-28500",7.2,"MODERATE,HIGH",0
rstudio/leaflet,450..999,837,2025-09-18T03:58:12Z,package.json,39,4,"GHSA-7x7c-qm48-pq9c,GHSA-j383-35pm-c5h4,GHSA-rc3x-jf5g-xvc5,GHSA-rm36-94g8-835r","CVE-2022-1537,CVE-2022-0436,CVE-2022-0437,CVE-2021-23495","7.8,5.4","MODERATE,HIGH,MODERATE,MODERATE",1
thsmi/sieve,450..999,836,2025-09-20T08:30:22Z,package.json,9,2,GHSA-vmqv-hx8q-j7mg,"CVE-2025-55305,CVE-2023-44402",6.1,MODERATE,0
steve02081504/fount,450..999,835,2025-09-23T03:32:21Z,package.json,0,0,,,,,0
met4citizen/TalkingHead,450..999,834,2025-09-22T09:01:29Z,package.json,0,0,,,,,0
carcabot/tiktok-signature,450..999,834,2025-09-20T23:52:11Z,package.json,11,0,,,,,0
spohlenz/tinymce-rails,450..999,830,2025-09-21T06:46:02Z,package.json,0,0,,,,,0
Formstone/Formstone,450..999,829,2025-09-18T13:56:42Z,package.json,11,0,,,,,0
rails/sdoc,450..999,821,2025-09-11T11:59:15Z,package.json,0,0,,,,,0
sealninja/react-grid-system,450..999,829,2025-09-22T08:38:48Z,package.json,25,1,,CVE-2020-1481,8.8,,2
sindresorhus/yoctocolors,450..999,823,2025-09-22T04:03:59Z,package.json,11,0,,,,,0
thumbsup/thumbsup,450..999,830,2025-09-19T17:18:01Z,package.json,39,1,GHSA-52f5-9888-hmc6,CVE-2025-54798,,LOW,0
rosskhanas/react-qr-code,450..999,828,2025-09-20T18:48:13Z,package.json,22,0,,,,,0
anseki/plain-draggable,450..999,821,2025-09-17T08:21:07Z,package.json,18,0,,,,,0
qirenzhidao/tvbox18,450..999,820,2025-09-23T04:00:12Z,package.json,0,0,,,,,0
trailheadapps/ebikes-lwc,450..999,820,2025-09-18T13:07:31Z,package.json,26,0,,,,,0
BrockReece/vue-kanban,450..999,823,2025-09-22T08:50:40Z,package.json,70,15,"GHSA-qw6h-vgh9-j6wx,GHSA-fvqr-27wr-82fm,GHSA-p6mc-m468-83gw,GHSA-rc3x-jf5g-xvc5,GHSA-c7qv-q95q-8v27,GHSA-29mw-wpgm-hmr9,GHSA-35jh-r3h4-6jhm,GHSA-5j4c-8p2g-v4jx,GHSA-g3ch-rx76-35fx,GHSA-rv95-896h-c2vc,GHSA-c2qf-rxjj-qqgw,GHSA-4xc9-xhrj-v574,GHSA-pgr8-jg6h-8gw6,GHSA-x5rq-j2xg-h7qm,GHSA-jf85-cpcp-j695","CVE-2021-23337,CVE-2024-9506,CVE-2020-28500,CVE-2024-6783,CVE-2019-1010266,CVE-2021-23495,CVE-2018-3721,CVE-2019-10744,CVE-2024-43796,CVE-2024-29041,CVE-2018-16487,CVE-2020-8203,CVE-2024-21536,CVE-2022-25883","5.3,7.5,7.2,5.0,5.4","HIGH,LOW,HIGH,MODERATE,HIGH,MODERATE,CRITICAL,HIGH,MODERATE,HIGH,MODERATE,LOW,MODERATE,MODERATE,MODERATE",0
janwilmake/openapi-mcp-server,450..999,820,2025-09-22T12:35:58Z,package.json,3,0,,,,,0
immortalwrt/homeproxy,450..999,819,2025-09-22T13:52:12Z,package.json,0,0,,,,,0
stevenbenner/jquery-powertip,450..999,817,2025-09-17T03:23:15Z,package.json,19,0,,,,,0
dauxio/daux.io,450..999,820,2025-09-22T01:52:00Z,package.json,16,7,"GHSA-7rqq-prvp-x9jh,GHSA-cg87-wmx4-v546,GHSA-64fm-8hw2-v72w,GHSA-4vvj-4cpr-p986,GHSA-f98w-7cxr-ff2h,GHSA-3wc5-fcw2-2329,GHSA-cvr6-37gx-v8wc","CVE-2024-43788,CVE-2024-28246,CVE-2024-28245,CVE-2025-23207,CVE-2024-28243,CVE-2025-54881,CVE-2024-28244","6.3,6.4","MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE",0
Adamant-im/adamant,450..999,815,2025-09-22T11:00:10Z,package.json,57,1,GHSA-4hjh-wcwx-xvwj,CVE-2025-58754,,HIGH,0
decomoji/decomoji,450..999,811,2025-08-14T08:15:54Z,package.json,11,0,,,,,0
benborla/mcp-server-mysql,450..999,811,2025-09-23T02:47:41Z,package.json,20,0,,,,,0
vbuch/node-signpdf,450..999,812,2025-09-22T08:22:23Z,package.json,35,3,"GHSA-cfm4-qjh2-4765,GHSA-2r2c-g63r-vccr,GHSA-x4jg-mjrx-434g","CVE-2022-24771,CVE-2022-24773,CVE-2022-24772",,"MODERATE,HIGH,HIGH",0
machulav/ec2-github-runner,450..999,809,2025-09-22T17:53:53Z,package.json,8,0,,,,,0
pillarjs/send,450..999,809,2025-09-01T09:38:43Z,package.json,22,0,,,,,0
rjshkhr/cleanfolio,450..999,809,2025-09-22T16:47:44Z,package.json,21,1,GHSA-8mmm-9v2q-x3f9,CVE-2022-37611,,CRITICAL,0
testing-library/testing-playground,450..999,812,2025-09-12T12:04:51Z,package.json,69,13,"GHSA-g4jq-h2w9-997c,GHSA-vg6x-rcgg-rjx6,GHSA-9cwx-2883-4wfx,GHSA-x574-m823-4x7w,GHSA-jqfw-vq24-v9c3,GHSA-64vr-g452-qvp3,GHSA-8jhw-289h-jh2g,GHSA-4gw3-8f77-f72c,GHSA-859w-5945-r5v3,GHSA-4r4m-qw57-chr8,GHSA-356w-63v5-8wf4,GHSA-c24v-8rfc-w8vw,GHSA-xcj6-pq6g-qj4x","CVE-2025-46565,CVE-2025-24010,CVE-2025-31486,CVE-2024-45812,CVE-2024-45811,CVE-2025-58751,CVE-2025-58752,CVE-2025-30208,CVE-2024-23331,CVE-2020-7760,CVE-2024-31207,CVE-2025-31125,CVE-2025-32395","5.3,5.3","HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW,MODERATE",8
