repository,star_range,star,latest_push,files,total_dependencies,number_of_vulnerabilities,ghsa,cve_strings,cvss,severity,sploitus_number_of_pocs
emberjs/ember.js,>1800,22577,2025-09-22T15:33:32Z,package.json,226,11,"GHSA-4r4m-qw57-chr8,GHSA-g4jq-h2w9-997c,GHSA-cm22-4g7w-348p,GHSA-xcj6-pq6g-qj4x,GHSA-gcx4-mw62-g8wm,GHSA-x574-m823-4x7w,GHSA-hc6q-2mpp-qw7j,GHSA-4vvj-4cpr-p986,GHSA-356w-63v5-8wf4,GHSA-jqfw-vq24-v9c3,GHSA-859w-5945-r5v3","CVE-2025-32395,CVE-2024-47068,CVE-2023-28154,CVE-2025-46565,CVE-2025-30208,CVE-2024-43788,CVE-2025-58751,CVE-2025-31125,CVE-2025-58752,CVE-2024-43800,CVE-2025-31486","6.4,6.1,5.3,5.0,6.4,5.3","MODERATE,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW,LOW,CRITICAL,MODERATE,LOW,LOW",26
eyaltoledano/claude-task-master,>1800,22189,2025-09-22T14:33:16Z,package.json,122,1,GHSA-9crc-q9x8-hgqq,CVE-2025-24964,,"CRITICAL,CRITICAL",0
svg/svgo,>1800,21961,2025-09-22T09:09:08Z,package.json,32,0,,,,,0
necolas/react-native-web,>1800,22000,2025-09-22T10:53:42Z,package.json,78,11,"GHSA-qpjv-v59x-3qc4,GHSA-c59h-r6p8-q9wc,GHSA-7gfc-8cq8-jh5f,GHSA-g77x-44xx-532m,GHSA-pfq8-rq6v-vf5m,GHSA-4vvj-4cpr-p986,GHSA-4342-x723-ch2f,GHSA-968p-4wvh-cqc8,GHSA-g5qg-72qw-gw5v,GHSA-f82v-jwr5-mffw,GHSA-xv57-4mr9-wg8v","CVE-2025-55173,CVE-2025-57822,CVE-2024-47831,CVE-2025-32421,CVE-2024-51479,CVE-2025-29927,CVE-2024-43788,CVE-2025-57752,CVE-2023-46298,CVE-2022-37620,CVE-2025-27789","6.4,7.5","CRITICAL,LOW,MODERATE,HIGH,LOW,MODERATE,MODERATE,MODERATE,MODERATE,HIGH,MODERATE",51
copy/v86,>1800,21468,2025-09-22T13:05:34Z,package.json,0,0,,,,,0
ruanyf/es6tutorial,>1800,21431,2025-09-22T07:49:11Z,package.json,3,0,,,,,0
MagicMirrorOrg/MagicMirror,>1800,21653,2025-09-22T15:22:46Z,package.json,44,1,GHSA-x5gf-qvw8-r2rm,CVE-2025-5891,,LOW,0
react-grid-layout/react-grid-layout,>1800,21542,2025-09-22T03:50:11Z,package.json,48,3,"GHSA-4v9v-hfq4-rm2v,GHSA-9jgg-88mc-972h,GHSA-4vvj-4cpr-p986","CVE-2024-43788,CVE-2025-30359,CVE-2025-30360",6.4,"MODERATE,MODERATE,MODERATE",0
localtunnel/localtunnel,>1800,21295,2025-09-22T15:52:34Z,package.json,5,4,"GHSA-wf5p-g6vw-rhxx,GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj","CVE-2025-58754,CVE-2024-57965,CVE-2025-27152,CVE-2023-45857",0.0,"MODERATE,HIGH,HIGH",0
node-red/node-red,>1800,21961,2025-09-22T15:35:12Z,package.json,99,4,"GHSA-7rqq-prvp-x9jh,GHSA-8gwm-58g9-j8pw","CVE-2025-54880,CVE-2025-54881,CVE-2017-18589,CVE-2024-43297","7.5,4.3","MODERATE,MODERATE",0
asgeirtj/system_prompts_leaks,>1800,21130,2025-09-22T15:47:00Z,package.json,0,0,,,,,0
spicetify/cli,>1800,21106,2025-09-22T15:07:58Z,package.json,0,0,,,,,0
parse-community/parse-server,>1800,21296,2025-09-22T11:48:52Z,package.json,89,1,,CVE-2020-26226,"8.1,8.1,8.1,8.1,8.1",,0
jsdom/jsdom,>1800,21241,2025-09-22T15:42:35Z,package.json,34,0,,,,,0
hapijs/joi,>1800,21165,2025-09-22T13:17:58Z,package.json,39,4,GHSA-4vvj-4cpr-p986,"CVE-2015-9241,CVE-2024-43788,CVE-2017-16013,CVE-2015-9236","5.3,7.5,5.3,6.4,5.3,7.5,5.3,5.3,5.3",MODERATE,0
EastWorld/wechat-app-mall,>1800,21084,2025-09-22T12:25:26Z,package.json,6,0,,,,,0
chokcoco/iCSS,>1800,20629,2025-09-22T15:49:00Z,package.json,25,13,"GHSA-fr5h-rqp8-mj6g,GHSA-7m27-7ghc-44w9,GHSA-qpjv-v59x-3qc4,GHSA-7gfc-8cq8-jh5f,GHSA-g77x-44xx-532m,GHSA-gp8f-8m3g-qvj9,GHSA-4342-x723-ch2f,GHSA-7fh5-64p2-3v2j,GHSA-4hjh-wcwx-xvwj,GHSA-g5qg-72qw-gw5v,GHSA-3h52-269p-cp9r,GHSA-f82v-jwr5-mffw,GHSA-xv57-4mr9-wg8v","CVE-2025-55173,CVE-2023-44270,CVE-2024-47831,CVE-2024-56332,CVE-2025-57822,CVE-2024-34351,CVE-2025-32421,CVE-2024-51479,CVE-2025-29927,CVE-2025-48068,CVE-2025-57752,CVE-2025-58754,CVE-2024-46982",,"MODERATE,HIGH,MODERATE,HIGH,HIGH,MODERATE,LOW,CRITICAL,LOW,MODERATE,MODERATE,MODERATE,HIGH",0
brave/brave-browser,>1800,20214,2025-09-22T15:54:48Z,package.json,1,0,,,,,0
yjs/yjs,>1800,20124,2025-09-22T13:54:29Z,package.json,11,0,,,,,0
motdotla/dotenv,>1800,20027,2025-09-22T14:18:07Z,package.json,7,0,,,,,0
markdown-it/markdown-it,>1800,20329,2025-09-22T14:42:28Z,package.json,37,5,"GHSA-4rq4-32rv-6wp6,GHSA-64g7-mvw6-v9qj,GHSA-qw6h-vgh9-j6wx,GHSA-gcx4-mw62-g8wm,GHSA-rv95-896h-c2vc","CVE-2022-0144,CVE-2024-29041,CVE-2024-43796,CVE-2024-47068","5.0,6.1,7.1","MODERATE,LOW,HIGH,HIGH,MODERATE",3
wekan/wekan,>1800,20595,2025-09-22T12:53:15Z,package.json,40,1,GHSA-36fh-84j7-cv5h,CVE-2022-48285,,MODERATE,0
basecamp/trix,>1800,19730,2025-09-22T15:03:08Z,package.json,26,2,"GHSA-65rp-mhqf-8gj3,GHSA-gcx4-mw62-g8wm","CVE-2024-47068,CVE-2023-26102","6.1,6.1","HIGH,HIGH",0
knex/knex,>1800,20016,2025-09-21T19:41:55Z,package.json,57,6,"GHSA-4rch-2fh8-94vw,GHSA-jqv5-7xpx-qj74,GHSA-49j4-86m8-q2jw,GHSA-fpw7-j2hg-69v5,GHSA-mqr2-w7wj-jjgr,GHSA-pmh2-wpjm-fj45","CVE-2024-21511,CVE-2024-21512,CVE-2024-21507,CVE-2024-21509,CVE-2024-21508,CVE-2022-43441","6.5,8.1","MODERATE,MODERATE,CRITICAL,CRITICAL,HIGH,HIGH",0
pedroslopez/whatsapp-web.js,>1800,19587,2025-09-22T18:10:29Z,package.json,16,0,,,,,0
sveltejs/kit,>1800,19729,2025-09-22T18:13:54Z,package.json,101,4,"GHSA-pxg6-pf52-xh8x,GHSA-gcx4-mw62-g8wm","CVE-2017-18589,CVE-2025-58460,CVE-2024-47764,CVE-2024-47068","4.2,6.1,7.5,6.1,4.2","HIGH,LOW,HIGH",0
docmirror/dev-sidecar,>1800,19488,2025-09-22T14:43:54Z,package.json,49,10,"GHSA-qqvq-6xgj-jw8g,GHSA-6r2x-8pq8-9489,GHSA-7m48-wc93-9g85,GHSA-p7v2-p9m8-qqg7,GHSA-7x97-j373-85x5,GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj,GHSA-vmqv-hx8q-j7mg,GHSA-5j4c-8p2g-v4jx","CVE-2024-9506,CVE-2023-39956,CVE-2023-44402,CVE-2024-57965,CVE-2023-5217,CVE-2025-27152,CVE-2024-46993,CVE-2025-55305,CVE-2025-58754,CVE-2023-29198",0.0,"HIGH,HIGH,MODERATE,MODERATE,MODERATE,HIGH,MODERATE,MODERATE,LOW",2
KaTeX/KaTeX,>1800,19388,2025-09-22T17:34:08Z,package.json,83,7,"GHSA-4vvj-4cpr-p986,GHSA-4v9v-hfq4-rm2v,GHSA-9jgg-88mc-972h,GHSA-968p-4wvh-cqc8,GHSA-7fh5-64p2-3v2j,GHSA-hc6q-2mpp-qw7j","CVE-2023-44270,CVE-2024-43788,CVE-2025-30359,CVE-2020-26226,CVE-2023-28154,CVE-2025-27789,CVE-2025-30360","6.4,8.1,8.1","CRITICAL,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE",0
vuejs/vue-router,>1800,18969,2025-09-22T00:38:23Z,package.json,49,13,"GHSA-9wv6-86v2-598j,GHSA-qw6h-vgh9-j6wx,GHSA-4wf5-vphf-c2xc,GHSA-3xgq-45jj-v275,GHSA-gcx4-mw62-g8wm,GHSA-wr3j-pwj9-hqq6,GHSA-hm92-vgmw-qfmx,GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj,GHSA-5j4c-8p2g-v4jx,GHSA-g3ch-rx76-35fx,GHSA-rv95-896h-c2vc","CVE-2024-9506,CVE-2024-29041,CVE-2024-43796,CVE-2024-29180,CVE-2022-25858,CVE-2023-26156,CVE-2024-47068,CVE-2024-57965,CVE-2025-27152,CVE-2024-21538,CVE-2024-45296,CVE-2024-6783,CVE-2025-58754","0.0,5.3,6.1,5.0","MODERATE,HIGH,HIGH,MODERATE,HIGH,LOW,HIGH,MODERATE,LOW,HIGH,HIGH,HIGH",0
SocialSisterYi/bilibili-API-collect,>1800,18919,2025-09-22T17:36:04Z,package.json,7,0,,,,,0
FreeTubeApp/FreeTube,>1800,18880,2025-09-22T18:23:13Z,package.json,63,1,GHSA-5j4c-8p2g-v4jx,CVE-2024-9506,,LOW,0
mdx-js/mdx,>1800,18845,2025-09-22T17:32:59Z,package.json,125,9,"GHSA-4vvj-4cpr-p986,GHSA-g4jq-h2w9-997c,GHSA-hwj9-h5mp-3pm3,GHSA-7fh5-64p2-3v2j,GHSA-jqfw-vq24-v9c3,GHSA-566m-qj78-rww5,GHSA-hc6q-2mpp-qw7j,GHSA-gcx4-mw62-g8wm","CVE-2021-23382,CVE-2023-44270,CVE-2023-28154,CVE-2024-47068,CVE-2021-23368,CVE-2024-43788,CVE-2025-58751,CVE-2025-58752,CVE-2025-32014","6.1,6.4,5.3,5.3","HIGH,CRITICAL,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW",0
11ty/eleventy,>1800,18799,2025-09-22T17:31:28Z,package.json,70,0,,,,,0
handlebars-lang/handlebars.js,>1800,18425,2025-09-22T13:56:14Z,package.json,57,14,"GHSA-4v9v-hfq4-rm2v,GHSA-cf66-xwfp-gvc4,GHSA-c6rp-wrp9-qr4q,GHSA-m5pj-vjjf-4m3h,GHSA-rrc9-gqf8-8rwg,GHSA-hc6q-2mpp-qw7j,GHSA-c2qf-rxjj-qqgw,GHSA-w3w8-37jv-2c58,GHSA-4vvj-4cpr-p986,GHSA-9jgg-88mc-972h,GHSA-gcx4-mw62-g8wm,GHSA-j383-35pm-c5h4,GHSA-cf4h-3jhx-xvhq,GHSA-rm36-94g8-835r","CVE-2020-7729,CVE-2021-4264,CVE-2023-28154,CVE-2022-25883,CVE-2025-30360,CVE-2024-47068,CVE-2015-8862,CVE-2021-23358,CVE-2024-43788,CVE-2020-28472,CVE-2022-0436,CVE-2025-30359,CVE-2022-1537,CVE-2018-14732","5.3,6.4,7.5,3.3,6.1,7.8","HIGH,CRITICAL,MODERATE,HIGH,MODERATE,MODERATE,HIGH,HIGH,HIGH,CRITICAL,HIGH,HIGH,MODERATE,HIGH",0
Shopify/draggable,>1800,18378,2025-09-21T08:38:01Z,package.json,61,2,"GHSA-gcx4-mw62-g8wm,GHSA-x77j-w7wf-fjmw","CVE-2024-47068,CVE-2023-2142","6.1,6.1","HIGH,MODERATE",0
youzan/vant-weapp,>1800,18209,2025-09-22T14:02:37Z,package.json,24,0,,,,,0
sweetalert2/sweetalert2,>1800,17927,2025-09-22T18:15:35Z,package.json,20,3,"GHSA-jqfw-vq24-v9c3,GHSA-g4jq-h2w9-997c,GHSA-gcx4-mw62-g8wm","CVE-2025-58752,CVE-2024-47068,CVE-2025-58751","5.3,6.1","LOW,LOW,HIGH",0
decaporg/decap-cms,>1800,18600,2025-09-22T19:04:42Z,package.json,284,25,"GHSA-29mw-wpgm-hmr9,GHSA-w7rc-rwvf-8q5r,GHSA-jf85-cpcp-j695,GHSA-qw6h-vgh9-j6wx,GHSA-4vvj-4cpr-p986,GHSA-r683-j2x4-v87g,GHSA-9jgg-88mc-972h,GHSA-jr5f-v2jv-69x6,GHSA-35jh-r3h4-6jhm,GHSA-7fh5-64p2-3v2j,GHSA-4hjh-wcwx-xvwj,GHSA-4gw3-8f77-f72c,GHSA-4v9v-hfq4-rm2v,GHSA-p6mc-m468-83gw,GHSA-8hc4-vh64-cxmj,GHSA-c36v-fmgq-m8hx,GHSA-hc6q-2mpp-qw7j,GHSA-33f9-j839-rf8h,GHSA-rv95-896h-c2vc","CVE-2023-44270,CVE-2024-29041,CVE-2024-43796,CVE-2025-5101,CVE-2022-24433,CVE-2023-28154,CVE-2025-30360,CVE-2022-25860,CVE-2024-43788,CVE-2019-10744,CVE-2025-58754,CVE-2025-30359,CVE-2024-39338,CVE-2021-23337,CVE-2020-15168,CVE-2020-7760,CVE-2022-0235,CVE-2024-57965,CVE-2025-27152,CVE-2021-23436,CVE-2020-8203,CVE-2020-28500,CVE-2022-25912,CVE-2022-24066,CVE-2021-3757","8.8,5.0,5.3,7.5,5.0,6.4,0.0,7.2,8.1","MODERATE,LOW,HIGH,MODERATE,LOW,MODERATE,CRITICAL,HIGH,CRITICAL,MODERATE,HIGH,HIGH,HIGH,MODERATE,MODERATE,CRITICAL,HIGH,MODERATE,HIGH,HIGH,HIGH,HIGH,CRITICAL",0
JedWatson/classnames,>1800,17782,2025-09-22T18:19:01Z,package.json,10,0,,,,,0
birobirobiro/awesome-shadcn-ui,>1800,17498,2025-09-22T17:10:11Z,package.json,0,0,,,,,0
nodemailer/nodemailer,>1800,17245,2025-09-21T15:17:11Z,package.json,13,0,,,,,0
commitizen/cz-cli,>1800,17319,2025-09-22T09:28:18Z,package.json,37,1,GHSA-c2qf-rxjj-qqgw,CVE-2022-25883,5.3,HIGH,0
mjmlio/mjml,>1800,17651,2025-09-22T07:27:47Z,package.json,74,1,GHSA-pfq8-rq6v-vf5m,CVE-2022-37620,7.5,HIGH,0
emotion-js/emotion,>1800,17884,2025-09-21T16:32:50Z,package.json,155,14,"GHSA-7f53-fmmv-mfjv,GHSA-qpjv-v59x-3qc4,GHSA-54xq-cgqr-rpm3,GHSA-c59h-r6p8-q9wc,GHSA-7gfc-8cq8-jh5f,GHSA-g77x-44xx-532m,GHSA-mh2h-6j8q-x246,GHSA-5q88-cjfq-g2mh,GHSA-xp63-6vf5-xf3v,GHSA-4342-x723-ch2f,GHSA-968p-4wvh-cqc8,GHSA-g5qg-72qw-gw5v,GHSA-f82v-jwr5-mffw,GHSA-xv57-4mr9-wg8v","CVE-2025-55173,CVE-2020-15123,CVE-2024-47831,CVE-2025-57822,CVE-2020-1920,CVE-2025-32421,CVE-2020-7597,CVE-2024-51479,CVE-2025-29927,CVE-2025-57752,CVE-2023-46298,CVE-2020-7596,CVE-2025-27789","7.5,9.3","HIGH,HIGH,CRITICAL,LOW,MODERATE,HIGH,LOW,MODERATE,MODERATE,MODERATE,MODERATE,HIGH,HIGH,MODERATE",3
alyssaxuu/screenity,>1800,17213,2025-09-22T17:16:40Z,package.json,66,6,"GHSA-4v9v-hfq4-rm2v,GHSA-9jgg-88mc-972h,GHSA-jr5f-v2jv-69x6,GHSA-593m-55hh-j8gv,GHSA-8hc4-vh64-cxmj,GHSA-4hjh-wcwx-xvwj","CVE-2025-30359,CVE-2025-30360,CVE-2025-58754,CVE-2024-39338,CVE-2025-27152,CVE-2024-57965",0.0,"HIGH,HIGH,HIGH,MODERATE,MODERATE,MODERATE",0
less/less.js,>1800,17050,2025-09-18T11:37:17Z,package.json,53,9,"GHSA-vh95-rmgr-6w4m,GHSA-xvch-5gv4-984h,GHSA-m5pj-vjjf-4m3h,GHSA-x565-32qp-m3vf,GHSA-gcx4-mw62-g8wm,GHSA-c2qf-rxjj-qqgw,GHSA-j383-35pm-c5h4,GHSA-rm36-94g8-835r,GHSA-h6ch-v84p-w6p9","CVE-2020-7729,CVE-2020-7598,CVE-2022-0436,CVE-2021-44906,CVE-2024-47068,CVE-2022-25883,CVE-2022-1537","6.1,5.3,9.8,6.1,7.8","HIGH,HIGH,MODERATE,CRITICAL,MODERATE,HIGH,HIGH,MODERATE,HIGH",0
maboloshi/github-chinese,>1800,16601,2025-09-22T19:17:38Z,package.json,0,0,,,,,0
hubotio/hubot,>1800,16759,2025-09-22T17:29:10Z,package.json,4,0,,,,,0
GoogleChrome/chrome-extensions-samples,>1800,16861,2025-09-22T17:33:45Z,package.json,39,2,"GHSA-vhxf-7vqr-mrjg,GHSA-3p6v-hrg8-8qj7","CVE-2025-2792,CVE-2025-26791",,"LOW,MODERATE",0
dream-num/Luckysheet,>1800,16490,2025-09-22T12:53:10Z,package.json,38,9,"GHSA-jpcq-cgw6-v4j6,GHSA-67mh-4wv8-2f99,GHSA-gxr4-xjj5-5px2,GHSA-968p-4wvh-cqc8,GHSA-6c3j-c64m-qhgq,GHSA-rmxg-73gg-4p98,GHSA-c7qv-q95q-8v27,GHSA-gcx4-mw62-g8wm","CVE-2019-11358,CVE-2015-9251,CVE-2024-47068,CVE-2024-21536,BIT-drupal-2020-11023,BIT-drupal-2020-11022,CVE-2025-27789,CVE-2020-11022,CVE-2020-11023","7.5,6.1,6.9","HIGH,MODERATE,MODERATE,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE",10
pqina/filepond,>1800,16101,2025-09-22T17:31:12Z,package.json,21,1,GHSA-gcx4-mw62-g8wm,CVE-2024-47068,6.1,HIGH,0
xifangczy/cat-catch,>1800,15662,2025-09-22T17:05:33Z,package.json,0,0,,,,,0
jasmine/jasmine,>1800,15828,2025-09-20T20:08:03Z,package.json,14,0,,,,,0
cure53/DOMPurify,>1800,15894,2025-09-22T16:11:44Z,package.json,35,0,,,,,0
pinojs/pino,>1800,16232,2025-09-22T17:59:33Z,package.json,52,1,GHSA-c2qf-rxjj-qqgw,CVE-2022-25883,5.3,HIGH,0
infernojs/inferno,>1800,16365,2025-09-22T06:26:40Z,package.json,109,3,"GHSA-x2rg-q646-7m2v,GHSA-jgmv-j7ww-jx2x,GHSA-593f-38f6-jp5m","CVE-2025-32379,CVE-2025-25200,CVE-2025-8129",3.5,"CRITICAL,MODERATE,LOW",0
leaningtech/webvm,>1800,15604,2025-09-22T19:08:22Z,package.json,21,19,"GHSA-g5m6-hxpp-fc49,GHSA-4r4m-qw57-chr8,GHSA-64vr-g452-qvp3,GHSA-mh2x-fcqh-fmqv,GHSA-c24v-8rfc-w8vw,GHSA-x574-m823-4x7w,GHSA-356w-63v5-8wf4,GHSA-8jhw-289h-jh2g,GHSA-92r3-m2mg-pj97,GHSA-pp7p-q8fx-2968,GHSA-g4jq-h2w9-997c,GHSA-6q87-84jw-cjhp,GHSA-9cwx-2883-4wfx,GHSA-xcj6-pq6g-qj4x,GHSA-vg6x-rcgg-rjx6,GHSA-rjjv-87mx-6x3h,GHSA-jqfw-vq24-v9c3,GHSA-859w-5945-r5v3,GHSA-8266-84wp-wv5c","CVE-2023-49293,CVE-2025-57753,CVE-2025-24010,CVE-2025-32388,CVE-2025-46565,CVE-2024-45812,CVE-2024-45811,CVE-2024-23331,CVE-2025-58752,CVE-2024-53262,CVE-2024-31207,CVE-2025-32395,CVE-2024-45047,CVE-2025-30208,CVE-2025-58751,CVE-2025-31125,CVE-2024-23641,CVE-2024-53261,CVE-2025-31486",5.3,"HIGH,LOW,LOW,MODERATE,MODERATE,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW,MODERATE,MODERATE",0
bmad-code-org/BMAD-METHOD,>1800,15642,2025-09-22T19:05:17Z,package.json,29,1,,CVE-2020-26226,"8.1,8.1",,0
pot-app/pot-desktop,>1800,15358,2025-09-22T16:33:09Z,package.json,41,9,"GHSA-4r4m-qw57-chr8,GHSA-g4jq-h2w9-997c,GHSA-mwcw-c2x4-8c55,GHSA-xcj6-pq6g-qj4x,GHSA-x574-m823-4x7w,GHSA-vg6x-rcgg-rjx6,GHSA-356w-63v5-8wf4,GHSA-jqfw-vq24-v9c3,GHSA-859w-5945-r5v3","CVE-2025-32395,CVE-2025-24010,CVE-2025-46565,CVE-2025-30208,CVE-2025-58751,CVE-2025-31125,CVE-2025-58752,CVE-2024-55565,CVE-2025-31486",5.3,"MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW,MODERATE",26
xcanwin/KeepChatGPT,>1800,14895,2025-09-22T08:35:37Z,package.json,0,0,,,,,0
riot/riot,>1800,14850,2025-09-19T18:09:39Z,package.json,34,0,,,,,0
avwo/whistle,>1800,15112,2025-09-22T17:31:26Z,package.json,62,13,"GHSA-jpcq-cgw6-v4j6,GHSA-ph58-4vrj-w6hr,GHSA-4p24-vmcr-4gqj,GHSA-9v3m-8fp8-mj99,GHSA-7mvr-5x2g-wfc8,GHSA-3wqf-4x89-9g79,GHSA-gxr4-xjj5-5px2,GHSA-3mgp-fx93-9xv5,GHSA-6c3j-c64m-qhgq,GHSA-vxmc-5x29-h64v,GHSA-5v72-xg48-5rpm,GHSA-p8p7-x288-28g6","CVE-2018-20677,CVE-2019-11358,CVE-2018-14042,CVE-2016-10735,BIT-drupal-2020-11023,CVE-2018-14040,CVE-2023-28155,BIT-drupal-2020-11022,CVE-2019-8331,CVE-2018-20676,CVE-2024-6485,CVE-2020-11022,CVE-2020-11023","6.1,6.9,6.1","HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE",3
NodeBB/NodeBB,>1800,14778,2025-09-22T16:15:30Z,package.json,146,0,,,,,0
graphql/graphql-spec,>1800,14585,2025-09-22T00:30:14Z,package.json,5,0,,,,,0
thomaspark/bootswatch,>1800,14736,2025-09-22T06:02:50Z,package.json,75,20,"GHSA-64g7-mvw6-v9qj,GHSA-x7hr-w5r2-h6wg,GHSA-3fw8-66wf-pr7m,GHSA-j383-35pm-c5h4,GHSA-phwq-j96m-2c2q,GHSA-78xj-cgh5-2h22,GHSA-6vfc-qv3f-vr6c,GHSA-34r7-q49f-h37c,GHSA-9v62-24cr-58cx,GHSA-m5pj-vjjf-4m3h,GHSA-2p57-rm9w-gvfp,GHSA-rm36-94g8-835r,GHSA-c9f4-xj24-8jqx,GHSA-ghr5-ch3p-vcr6,GHSA-r8f7-9pfq-mjmv,GHSA-4rq4-32rv-6wp6,GHSA-7x7c-qm48-pq9c,GHSA-6w62-83g6-rfhj,GHSA-rc3x-jf5g-xvc5,GHSA-rch9-xh7r-mqgw","CVE-2020-7729,CVE-2020-24025,CVE-2013-7370,CVE-2024-53382,CVE-2024-29415,CVE-2022-0144,CVE-2015-8857,CVE-2021-23495,CVE-2022-21670,CVE-2022-0437,CVE-2022-29078,CVE-2018-3717,CVE-2023-42282,CVE-2015-8858,CVE-2024-33883,CVE-2013-7371,CVE-2022-0436,CVE-2022-1537","5.3,5.3,7.1,5.4,9.8,6.1,7.8,7.8","MODERATE,MODERATE,MODERATE,HIGH,MODERATE,CRITICAL,MODERATE,MODERATE,MODERATE,MODERATE,LOW,HIGH,LOW,MODERATE,MODERATE,CRITICAL,HIGH,HIGH,MODERATE,HIGH,HIGH,MODERATE,HIGH",0
webrtc/samples,>1800,14473,2025-09-21T13:40:12Z,package.json,9,0,,,,,0
bootstrap-vue/bootstrap-vue,>1800,14514,2025-09-22T15:05:12Z,package.json,73,11,"GHSA-hhq3-ff78-jv3g,GHSA-76p3-8jx3-jpfq,GHSA-rrrm-qjm4-v8hf,GHSA-gcx4-mw62-g8wm,GHSA-vc8w-jr9v-vj7f,GHSA-vf6r-87q4-2vjf,GHSA-7fh5-64p2-3v2j,GHSA-3rfm-jhwj-7488,GHSA-5v2h-r2cx-5xgj,GHSA-5j4c-8p2g-v4jx,GHSA-g3ch-rx76-35fx","CVE-2022-21681,CVE-2023-44270,CVE-2024-6531,CVE-2024-9506,CVE-2022-37599,CVE-2024-47068,CVE-2022-21680,CVE-2022-37603,CVE-2022-37601,CVE-2024-6783,CVE-2024-34343","6.3,5.3,6.1,7.5,6.3,7.5","MODERATE,MODERATE,HIGH,CRITICAL,HIGH,HIGH,MODERATE,LOW,MODERATE,HIGH,HIGH",2
MithrilJS/mithril.js,>1800,14434,2025-09-22T16:35:43Z,package.json,8,1,GHSA-4wf5-vphf-c2xc,CVE-2022-25858,5.3,HIGH,0
shelljs/shelljs,>1800,14380,2025-09-21T23:53:11Z,package.json,14,0,,,,,0
forwardemail/supertest,>1800,14188,2025-09-22T18:15:29Z,package.json,15,2,"GHSA-rv95-896h-c2vc,GHSA-qw6h-vgh9-j6wx","CVE-2024-29041,CVE-2024-43796",5.0,"MODERATE,LOW",0
Gar-b-age/CookLikeHOC,>1800,13754,2025-09-22T19:17:36Z,package.json,1,0,,,,,0
lint-staged/lint-staged,>1800,14167,2025-09-22T18:35:26Z,package.json,27,0,,,,,0
http-party/node-http-proxy,>1800,14120,2025-09-22T06:21:34Z,package.json,20,11,"GHSA-3h5v-q93c-6h6q,GHSA-cxjh-pqwp-8mfp,GHSA-fwr7-v2mv-hh25,GHSA-jchw-25xp-jwwc,GHSA-fxwf-4rqh-v8g3,GHSA-c2qf-rxjj-qqgw,GHSA-pw2r-vq6v-hr8c,GHSA-5v72-xg48-5rpm,GHSA-74fj-2j2h-c42q,GHSA-p8p7-x288-28g6,GHSA-25hc-qcg6-38wj","CVE-2020-28481,CVE-2022-0536,CVE-2023-26159,CVE-2022-0155,CVE-2024-37890,CVE-2022-25883,CVE-2024-28849,CVE-2023-28155,CVE-2021-43138,CVE-2024-38355","5.3,2.6,6.1,7.8,5.3,5.3","MODERATE,MODERATE,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,HIGH,HIGH,MODERATE,MODERATE,HIGH,HIGH",3
http-party/http-server,>1800,14019,2025-09-22T18:45:29Z,package.json,19,3,"GHSA-rv95-896h-c2vc,GHSA-p8p7-x288-28g6,GHSA-qw6h-vgh9-j6wx","CVE-2023-28155,CVE-2024-43796,CVE-2024-29041",5.0,"MODERATE,MODERATE,LOW",0
single-spa/single-spa,>1800,13742,2025-09-22T09:30:36Z,package.json,31,2,GHSA-968p-4wvh-cqc8,"CVE-2024-47068,CVE-2025-27789",6.1,MODERATE,0
marko-js/marko,>1800,13724,2025-09-22T02:09:37Z,package.json,93,0,,,,,0
nextapps-de/flexsearch,>1800,13340,2025-09-22T17:30:07Z,package.json,32,0,,,,,0
mholt/PapaParse,>1800,13199,2025-09-22T17:11:23Z,package.json,9,4,"GHSA-c3x7-gjmx-r2ff,GHSA-rm36-94g8-835r,GHSA-cm22-4g7w-348p","CVE-2024-8474,CVE-2024-43800,CVE-2015-1164,CVE-2022-1537","7.8,7.5,5.0,4.3","HIGH,LOW,LOW",6
shipshapecode/shepherd,>1800,13294,2025-09-22T16:58:22Z,package.json,86,0,,,,,0
novnc/noVNC,>1800,12927,2025-09-22T10:22:29Z,package.json,23,0,,,,,0
nock/nock,>1800,13026,2025-09-20T21:33:38Z,package.json,28,2,"GHSA-pfrx-2q88-qq97,GHSA-fjxv-7rqg-78g4","CVE-2022-33987,CVE-2025-7783",,"CRITICAL,MODERATE",1
