repository,star_range,star,latest_push,files,total_dependencies,number_of_vulnerabilities,ghsa,cve_strings,cvss,severity,sploitus_number_of_pocs
raycastly/texture-ripper,50..65,64,2025-09-17T12:36:47Z,package.json,11,1,,CVE-2020-26226,"8.1,8.1,8.1,8.1",,0
agungTuanany/docker-kubernetes,50..65,64,2025-09-21T00:42:29Z,package.json,15,12,"GHSA-wf5p-g6vw-rhxx,GHSA-qw6h-vgh9-j6wx,GHSA-cph5-m8f7-6c5x,GHSA-4w2v-q235-vp99,GHSA-qwcr-r2fm-qrc7,GHSA-4hjh-wcwx-xvwj,GHSA-rv95-896h-c2vc,GHSA-jr5f-v2jv-69x6,GHSA-35q2-47q7-3pc3","CVE-2024-43796,CVE-2025-48367,CVE-2021-3749,CVE-2024-45590,CVE-2023-45857,CVE-2024-57965,CVE-2021-32761,CVE-2021-29469,CVE-2024-29041,CVE-2020-28168,CVE-2025-27152,CVE-2025-58754","5.0,0.0,7.5,7.5,7.5","MODERATE,LOW,MODERATE,HIGH,MODERATE,HIGH,HIGH,HIGH,HIGH",1
jianyu-li/yet-another-media-player,50..65,64,2025-09-23T12:48:27Z,package.json,11,0,,,,,0
bvaughn/infinite-list-reflow-examples,50..65,63,2025-08-31T23:58:17Z,package.json,2,0,,,,,0
nhsuk/nhsuk-prototype-kit,50..65,64,2025-09-19T15:19:14Z,package.json,38,0,,,,,0
j9t/obsohtml,50..65,63,2025-09-20T13:00:20Z,package.json,2,0,,,,,0
markdown-it/markdown-it-mark,50..65,63,2025-08-07T00:36:09Z,package.json,10,1,GHSA-gcx4-mw62-g8wm,CVE-2024-47068,6.1,HIGH,0
TiagoDanin/Locale-Codes,50..65,63,2025-09-02T17:05:42Z,package.json,5,0,,,,,0
nuxt-hub/cli,50..65,64,2025-08-25T17:17:55Z,package.json,30,1,,CVE-2024-34343,6.3,,0
blgm/jfq,50..65,63,2025-07-13T00:31:28Z,package.json,17,1,GHSA-gcx4-mw62-g8wm,CVE-2024-47068,6.1,HIGH,0
tryhackmeltd/docs.tryhackme.com,50..65,63,2025-07-09T09:10:01Z,package.json,42,6,"GHSA-6hwc-9h8r-3vmf,GHSA-968p-4wvh-cqc8,GHSA-4x6g-3cmx-w76r,GHSA-4vrv-93c7-m92j,GHSA-hpqj-7cj6-hfj8","GO-2025-3789,CVE-2025-27789,CVE-2022-24441,CVE-2022-22984,CVE-2025-6624,CVE-2022-40764",,"HIGH,HIGH,MODERATE,LOW,MODERATE",0
qatrackplus/qatrackplus,50..65,63,2025-09-13T19:45:48Z,package.json,0,0,,,,,0
microlinkhq/mql,50..65,63,2025-09-05T06:24:08Z,package.json,29,0,,,,,0
chr233/GM_Scripts,50..65,63,2025-09-16T12:38:56Z,package.json,0,0,,,,,0
vinialbano/passport-magic-link,50..65,63,2024-10-28T15:57:23Z,package.json,24,1,GHSA-968p-4wvh-cqc8,CVE-2025-27789,,MODERATE,0
josephdadams/midi-relay,50..65,63,2025-09-13T16:03:30Z,package.json,20,12,"GHSA-qw6h-vgh9-j6wx,GHSA-vmqv-hx8q-j7mg,GHSA-qwcr-r2fm-qrc7,GHSA-6r2x-8pq8-9489,GHSA-25hc-qcg6-38wj,GHSA-rv95-896h-c2vc,GHSA-gxr4-xjj5-5px2,GHSA-p8p7-x288-28g6,GHSA-6c3j-c64m-qhgq,GHSA-jpcq-cgw6-v4j6","CVE-2024-46993,CVE-2024-43796,CVE-2024-45590,CVE-2020-11022,CVE-2024-38355,BIT-drupal-2020-11022,CVE-2020-11023,CVE-2023-28155,BIT-drupal-2020-11023,CVE-2024-29041,CVE-2025-55305,CVE-2019-11358","5.0,7.5,6.9","MODERATE,LOW,MODERATE,MODERATE,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE",10
josephdadams/midi-relay,50..65,63,2025-09-13T16:03:30Z,package.json,20,12,"GHSA-qw6h-vgh9-j6wx,GHSA-vmqv-hx8q-j7mg,GHSA-qwcr-r2fm-qrc7,GHSA-6r2x-8pq8-9489,GHSA-25hc-qcg6-38wj,GHSA-rv95-896h-c2vc,GHSA-gxr4-xjj5-5px2,GHSA-p8p7-x288-28g6,GHSA-6c3j-c64m-qhgq,GHSA-jpcq-cgw6-v4j6","CVE-2024-46993,CVE-2024-43796,CVE-2024-45590,CVE-2020-11022,CVE-2024-38355,BIT-drupal-2020-11022,CVE-2020-11023,CVE-2023-28155,BIT-drupal-2020-11023,CVE-2024-29041,CVE-2025-55305,CVE-2019-11358","5.0,7.5,6.9","MODERATE,LOW,MODERATE,MODERATE,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE",5
Refinitiv/refinitiv-ui,50..65,63,2025-09-01T09:28:59Z,package.json,85,10,"GHSA-356w-63v5-8wf4,GHSA-859w-5945-r5v3,GHSA-67mh-4wv8-2f99,GHSA-p9pc-299p-vxgp,GHSA-jqfw-vq24-v9c3,GHSA-4r4m-qw57-chr8,GHSA-x574-m823-4x7w,GHSA-g4jq-h2w9-997c,GHSA-36jr-mh4h-2g58,GHSA-xcj6-pq6g-qj4x","CVE-2025-32395,CVE-2025-30208,CVE-2025-31486,CVE-2025-58751,CVE-2025-58752,CVE-2020-7608,CVE-2025-46565,CVE-2025-31125","5.3,5.3","HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW",42
Rails-Designer/turbo-transition,50..65,63,2025-09-21T07:22:29Z,package.json,3,1,GHSA-gcx4-mw62-g8wm,CVE-2024-47068,6.1,HIGH,0
meteorrn/meteor-react-native,50..65,63,2025-09-21T08:35:35Z,package.json,20,0,,,,,0
pixeltable/pixelbot,50..65,63,2025-09-22T09:16:24Z,package.json,0,0,,,,,0
zrrrzzt/bullet-catcher,50..65,63,2025-07-26T15:08:51Z,package.json,6,0,,,,,0
gildas-lormeau/zip-manager,50..65,63,2025-09-17T06:17:27Z,package.json,14,0,,,,,0
Sibert-Aerts/sibert-aerts.github.io,50..65,63,2025-09-14T14:19:19Z,package.json,0,0,,,,,0
jcoreio/promisify-child-process,50..65,63,2025-08-27T13:31:54Z,package.json,37,4,"GHSA-5q88-cjfq-g2mh,GHSA-r2j6-p67h-q639,GHSA-mh2h-6j8q-x246,GHSA-xp63-6vf5-xf3v","CVE-2020-7597,CVE-2020-26226,CVE-2020-7596,CVE-2020-15123","8.1,9.3","HIGH,HIGH,HIGH,MODERATE",0
nrednav/youtube-playlist-duration-calculator,50..65,63,2025-09-13T09:28:25Z,package.json,8,2,"GHSA-g4jq-h2w9-997c,GHSA-jqfw-vq24-v9c3","CVE-2025-58751,CVE-2025-58752",5.3,"LOW,LOW",0
Modernizr/customizr,50..65,63,2025-09-09T08:17:51Z,package.json,14,0,,,,,0
qvink/SillyTavern-MessageSummarize,50..65,63,2025-09-23T01:35:05Z,package.json,0,0,,,,,0
simonw/scrape-hacker-news-by-domain,50..65,63,2025-09-20T15:25:36Z,package.json,0,0,,,,,0
evanp/onepage.pub,50..65,63,2025-09-20T08:02:58Z,package.json,23,0,,,,,0
rvagg/polendina,50..65,63,2025-09-04T12:17:51Z,package.json,18,0,,,,,0
sindresorhus/prepend-http,50..65,63,2025-09-09T13:27:43Z,package.json,3,0,,,,,0
mayuki/WeekRef.NET,50..65,63,2025-09-17T09:37:47Z,package.json,0,0,,,,,0
LiteLoaderQQNT/Plugin-Template,50..65,63,2025-08-23T03:11:42Z,package.json,0,0,,,,,0
autero1/action-terragrunt,50..65,63,2025-05-25T04:56:49Z,package.json,19,0,,,,,0
danurbanowicz/halide,50..65,63,2025-08-29T08:04:49Z,package.json,15,1,GHSA-pfq8-rq6v-vf5m,CVE-2022-37620,7.5,HIGH,0
mortdeus/solana-copy-trading-bot,50..65,63,2025-09-20T12:21:00Z,package.json,28,2,"GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj","CVE-2025-27152,CVE-2025-58754",7.5,"HIGH,HIGH",0
teikei/teikei,50..65,63,2025-09-17T00:38:19Z,package.json,141,12,"GHSA-g4jq-h2w9-997c,GHSA-859w-5945-r5v3,GHSA-4hjh-wcwx-xvwj,GHSA-jqfw-vq24-v9c3,GHSA-p8p7-x288-28g6,GHSA-cpj6-fhp6-mr6j,GHSA-jr5f-v2jv-69x6,GHSA-4r4m-qw57-chr8,GHSA-x574-m823-4x7w,GHSA-356w-63v5-8wf4,GHSA-xcj6-pq6g-qj4x,GHSA-vg6x-rcgg-rjx6","CVE-2025-58751,CVE-2025-32395,CVE-2025-43865,CVE-2025-31486,CVE-2023-28155,CVE-2025-31125,CVE-2025-30208,CVE-2025-24010,CVE-2025-27152,CVE-2025-58752,CVE-2025-46565,CVE-2025-58754","7.5,5.3","HIGH,HIGH,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW,MODERATE",42
fireboomio/fireboom,50..65,63,2025-09-15T03:21:59Z,package.json,0,0,,,,,0
Automattic/vip-cli,50..65,63,2025-09-22T16:37:05Z,package.json,61,1,GHSA-ghr5-ch3p-vcr6,CVE-2024-33883,,MODERATE,1
AI45Lab/Awesome-Trustworthy-Embodied-AI,50..65,63,2025-09-22T06:31:15Z,package.json,0,0,,,,,0
kbrisso/byte-vision,50..65,63,2025-09-14T17:29:43Z,package.json,36,13,"GHSA-859w-5945-r5v3,GHSA-353f-5xf4-qw67,GHSA-9cwx-2883-4wfx,GHSA-c24v-8rfc-w8vw,GHSA-64vr-g452-qvp3,GHSA-8jhw-289h-jh2g,GHSA-jqfw-vq24-v9c3,GHSA-4r4m-qw57-chr8,GHSA-x574-m823-4x7w,GHSA-g4jq-h2w9-997c,GHSA-356w-63v5-8wf4,GHSA-xcj6-pq6g-qj4x,GHSA-vg6x-rcgg-rjx6","CVE-2024-45812,CVE-2025-32395,CVE-2023-34092,CVE-2025-31486,CVE-2025-31125,CVE-2024-23331,CVE-2024-31207,CVE-2025-30208,CVE-2025-24010,CVE-2025-58751,CVE-2025-58752,CVE-2025-46565,CVE-2024-45811",5.3,"HIGH,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW",42
RealRaven2000/quickFilters,50..65,63,2025-09-22T11:00:35Z,package.json,0,0,,,,,0
x-govuk/govuk-eleventy-plugin,50..65,63,2025-09-21T20:53:24Z,package.json,33,1,GHSA-gcx4-mw62-g8wm,CVE-2024-47068,6.1,HIGH,0
magiccodingman/Magic.IndexedDb,50..65,63,2025-08-27T17:43:37Z,package.json,0,0,,,,,0
Purfview/Discogs-Scout,50..65,63,2025-09-18T01:36:51Z,package.json,0,0,,,,,0
rkoshak/openhab-rules-tools,50..65,63,2025-09-23T15:48:56Z,package.json,1,0,,,,,0
posva/markdown-it-custom-block,50..65,63,2025-09-22T04:23:49Z,package.json,6,0,,,,,0
MicroWebStacks/astro-big-doc,50..65,63,2025-09-14T07:53:16Z,package.json,28,3,"GHSA-49w6-73cw-chjr,GHSA-xf8x-j4p2-f749","CVE-2025-55303,CVE-2024-56159,CVE-2024-47068",6.1,"HIGH,MODERATE",0
MasterRO94/laravel-mail-viewer,50..65,63,2025-06-24T08:26:18Z,package.json,12,0,,,,,0
braid-org/braid-text,50..65,62,2025-09-20T00:43:03Z,package.json,2,0,,,,,0
Kenshin/simpread-obsidian-plugin,50..65,62,2025-09-22T11:06:18Z,package.json,0,0,,,,,0
ThioJoe/Simple-Chrome-Extension-Utilities,50..65,62,2025-09-21T18:25:33Z,package.json,0,0,,,,,0
dependents/node-source-walk,50..65,62,2025-09-07T12:48:46Z,package.json,5,0,,,,,0
dmlls/yang,50..65,62,2025-09-17T03:36:35Z,package.json,0,0,,,,,0
tanaikech/ToolsForMCPServer,50..65,62,2025-09-23T02:09:34Z,package.json,0,0,,,,,0
ADT109119/llamacpp-distributed-inference,50..65,62,2025-09-20T17:41:04Z,package.json,4,2,"GHSA-6r2x-8pq8-9489,GHSA-vmqv-hx8q-j7mg","CVE-2024-46993,CVE-2025-55305",,"MODERATE,MODERATE",0
catamphetamine/relative-time-format,50..65,62,2025-09-17T15:57:52Z,package.json,29,3,"GHSA-765h-qjxv-5f44,GHSA-f2jv-r9rf-7988,GHSA-gcx4-mw62-g8wm","CVE-2021-23369,CVE-2021-23383,CVE-2024-47068","6.1,5.6","HIGH,CRITICAL,CRITICAL",1
LeivoSepp/Smart-heating-management-with-Shelly,50..65,62,2025-09-09T15:35:17Z,package.json,0,0,,,,,0
jaywcjlove/pinyin-font,50..65,62,2025-09-18T16:21:46Z,package.json,7,0,,,,,0
tshino/vscode-dynamic-macro,50..65,62,2025-09-20T15:37:41Z,package.json,6,0,,,,,0
loune/s3leveldown,50..65,62,2025-09-22T10:10:13Z,package.json,13,0,,,,,0
acarfx/acar-prof-main,50..65,62,2025-08-28T13:45:20Z,package.json,13,4,"GHSA-wc69-rhjr-hc9g,GHSA-56x4-j7p9-fcf9,GHSA-v78c-4p63-2j6c,GHSA-8hfj-j24r-96c4","CVE-2022-24785,CVE-2022-31129",7.5,"HIGH,HIGH,LOW,MODERATE",1
vtex-apps/store,50..65,62,2025-09-01T21:07:54Z,package.json,50,2,GHSA-mvjj-gqq2-p4hw,"CVE-2018-6341,CVE-2021-42581","9.1,6.1",MODERATE,3
yonitjio/exploring-odoo,50..65,62,2025-09-23T08:11:25Z,package.json,0,0,,,,,0
le0pard/cable-shared-worker,50..65,62,2025-08-19T14:31:07Z,package.json,18,0,,,,,0
newrelic/newrelic-node-apollo-server-plugin,50..65,62,2025-09-05T21:56:00Z,package.json,17,1,GHSA-j5g3-5c8r-7qfx,,,LOW,0
BeatLeader/BeatSaber-Web-Replays,50..65,62,2025-09-13T07:07:09Z,package.json,57,12,"GHSA-2p57-rm9w-gvfp,GHSA-4v9v-hfq4-rm2v,GHSA-9jgg-88mc-972h,GHSA-78xj-cgh5-2h22,GHSA-qwcr-r2fm-qrc7,GHSA-566m-qj78-rww5,GHSA-whgm-jr23-g3j9,GHSA-pfq8-rq6v-vf5m,GHSA-7fh5-64p2-3v2j,GHSA-x77j-w7wf-fjmw,GHSA-gxpj-cx7g-858c,GHSA-cf66-xwfp-gvc4","CVE-2025-30359,CVE-2021-23424,CVE-2023-42282,CVE-2024-29415,CVE-2024-45590,CVE-2022-37620,CVE-2023-44270,CVE-2025-30360,CVE-2017-16137,CVE-2021-23382,CVE-2023-2142,CVE-2018-14732","7.5,6.1,9.8,7.5,7.5,7.5,5.3","HIGH,LOW,MODERATE,LOW,HIGH,HIGH,MODERATE,MODERATE,HIGH,HIGH,MODERATE,MODERATE",0
hashicorp/react-components,50..65,62,2025-09-17T17:41:18Z,package.json,145,11,"GHSA-7m27-7ghc-44w9,GHSA-4342-x723-ch2f,GHSA-c59h-r6p8-q9wc,GHSA-f82v-jwr5-mffw,GHSA-xv57-4mr9-wg8v,GHSA-7gfc-8cq8-jh5f,GHSA-g77x-44xx-532m,GHSA-3h52-269p-cp9r,GHSA-g5qg-72qw-gw5v,GHSA-c2qf-rxjj-qqgw,GHSA-qpjv-v59x-3qc4","CVE-2025-57752,CVE-2025-48068,CVE-2024-56332,CVE-2024-47831,CVE-2025-57822,CVE-2022-25883,CVE-2025-29927,CVE-2023-46298,CVE-2024-51479,CVE-2025-32421,CVE-2025-55173",5.3,"HIGH,LOW,MODERATE,CRITICAL,MODERATE,HIGH,LOW,LOW,MODERATE,MODERATE,MODERATE",51
harmoninux/Harmonix,50..65,62,2025-09-23T13:08:22Z,package.json,0,0,,,,,0
1inch/fusion-protocol,50..65,62,2025-09-18T04:55:13Z,package.json,32,0,,,,,0
pelias/interpolation,50..65,62,2025-09-04T16:16:37Z,package.json,28,12,"GHSA-fwr7-v2mv-hh25,GHSA-qw6h-vgh9-j6wx,GHSA-35jh-r3h4-6jhm,GHSA-4xc9-xhrj-v574,GHSA-29mw-wpgm-hmr9,GHSA-fvqr-27wr-82fm,GHSA-jf85-cpcp-j695,GHSA-p6mc-m468-83gw,GHSA-x5rq-j2xg-h7qm,GHSA-rv95-896h-c2vc,GHSA-gwg9-rgvj-4h5j","CVE-2019-5413,CVE-2019-1010266,CVE-2024-43796,CVE-2019-10744,CVE-2017-1000042,CVE-2018-3721,CVE-2020-28500,CVE-2021-23337,CVE-2021-43138,CVE-2024-29041,CVE-2018-16487,CVE-2020-8203","7.2,6.1,7.8,9.8,5.0","MODERATE,HIGH,MODERATE,CRITICAL,HIGH,MODERATE,HIGH,HIGH,CRITICAL,MODERATE,LOW",0
1inch/merkle-distribution,50..65,62,2025-08-25T15:19:52Z,package.json,28,0,,,,,0
bimrocket/bimrocket,50..65,62,2025-09-09T20:54:25Z,package.json,0,0,,,,,0
AOEpeople/techradar,50..65,62,2025-09-17T06:11:30Z,package.json,1,0,,,,,0
mjeanroy/rollup-plugin-prettier,50..65,62,2025-09-20T16:57:21Z,package.json,34,0,,,,,0
decred/politeiagui,50..65,62,2025-09-02T15:08:08Z,package.json,164,15,"GHSA-gx9m-whjm-85jf,GHSA-35jh-r3h4-6jhm,GHSA-29mw-wpgm-hmr9,GHSA-4v9v-hfq4-rm2v,GHSA-vhxf-7vqr-mrjg,GHSA-9jgg-88mc-972h,GHSA-p3vf-v8qc-cwcr,GHSA-7fh5-64p2-3v2j,GHSA-4vvj-4cpr-p986,GHSA-hc6q-2mpp-qw7j,GHSA-3xgq-45jj-v275,GHSA-968p-4wvh-cqc8,GHSA-mmhx-hmjr-r674,GHSA-xwcq-pm8m-c4vf","CVE-2024-43788,CVE-2025-30359,CVE-2024-21538,CVE-2024-48910,CVE-2020-28500,CVE-2024-1899,CVE-2024-47875,CVE-2023-28154,CVE-2025-30360,CVE-2025-27789,CVE-2023-46233,CVE-2025-26791,CVE-2021-23337,CVE-2024-45801,CVE-2023-44270","7.3,5.3,9.1,7.2,6.4","CRITICAL,HIGH,HIGH,MODERATE,MODERATE,MODERATE,CRITICAL,MODERATE,MODERATE,MODERATE,HIGH,HIGH,CRITICAL,MODERATE",1
vltpkg/reproduce,50..65,62,2025-09-14T23:59:46Z,package.json,9,0,,,,,0
googledatastudio/example-connectors,50..65,62,2025-09-08T12:59:21Z,package.json,6,0,,,,,0
mian-ali/Ecommerce-App,50..65,62,2025-09-22T02:20:57Z,package.json,29,1,GHSA-4hjh-wcwx-xvwj,CVE-2025-58754,7.5,HIGH,0
falling-fruit/falling-fruit-web,50..65,62,2025-09-21T04:01:53Z,package.json,56,4,"GHSA-wf5p-g6vw-rhxx,GHSA-cph5-m8f7-6c5x,GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj","CVE-2025-27152,CVE-2023-45857,CVE-2025-58754,CVE-2021-3749",7.5,"HIGH,MODERATE,HIGH,HIGH",1
OneCommunityGlobal/HighestGoodNetworkApp,50..65,62,2025-09-23T00:13:58Z,package.json,150,7,"GHSA-vc8w-jr9v-vj7f,GHSA-jqfw-vq24-v9c3,GHSA-8mvj-3j78-4qmw,GHSA-56x4-j7p9-fcf9,GHSA-g4jq-h2w9-997c,GHSA-v78c-4p63-2j6c,GHSA-4hjh-wcwx-xvwj","CVE-2024-29881,CVE-2025-58752,CVE-2025-58754,CVE-2025-58751,CVE-2025-57810,CVE-2024-6531","4.3,5.3,4.3,7.5","MODERATE,HIGH,LOW,LOW,HIGH,LOW,MODERATE",2
ForestAdmin/toolbelt,50..65,62,2025-09-18T13:43:04Z,package.json,80,6,"GHSA-mqr2-w7wj-jjgr,GHSA-fpw7-j2hg-69v5,GHSA-4rch-2fh8-94vw,GHSA-pmh2-wpjm-fj45,GHSA-49j4-86m8-q2jw","CVE-2024-21511,CVE-2024-21512,CVE-2020-26226,CVE-2024-21507,CVE-2024-21509,CVE-2024-21508","8.1,8.1,6.5","MODERATE,MODERATE,CRITICAL,CRITICAL,HIGH",0
egaxegax/dbcartajs,50..65,62,2025-09-08T21:09:55Z,package.json,0,0,,,,,0
tiddly-gittly/Tiddlywiki-NodeJS-Github-Template,50..65,62,2025-09-01T01:40:45Z,package.json,9,1,,CVE-2022-37620,7.5,,0
ironmonk108/monks-tokenbar,50..65,62,2025-09-17T20:06:43Z,package.json,0,0,,,,,0
fastify/releasify,50..65,62,2025-09-18T14:02:02Z,package.json,18,5,"GHSA-28xr-mwxg-3qc8,GHSA-3f95-r44v-8mrg,GHSA-c2qf-rxjj-qqgw,GHSA-9p95-fxvg-qgq2,GHSA-9w5j-4mwv-2wj8","CVE-2022-25912,CVE-2022-24433,CVE-2022-25860,CVE-2022-25883,CVE-2022-24066",5.3,"HIGH,HIGH,HIGH,CRITICAL,HIGH",0
i18next/next-language-detector,50..65,62,2025-08-28T10:46:21Z,package.json,39,11,"GHSA-7m27-7ghc-44w9,GHSA-f82v-jwr5-mffw,GHSA-g77x-44xx-532m,GHSA-qpjv-v59x-3qc4,GHSA-4342-x723-ch2f,GHSA-c59h-r6p8-q9wc,GHSA-xv57-4mr9-wg8v,GHSA-7gfc-8cq8-jh5f,GHSA-3h52-269p-cp9r,GHSA-g5qg-72qw-gw5v,GHSA-gcx4-mw62-g8wm","CVE-2025-57752,CVE-2025-48068,CVE-2024-56332,CVE-2024-47831,CVE-2024-47068,CVE-2025-57822,CVE-2025-29927,CVE-2023-46298,CVE-2024-51479,CVE-2025-32421,CVE-2025-55173",6.1,"HIGH,LOW,MODERATE,CRITICAL,MODERATE,HIGH,LOW,LOW,MODERATE,MODERATE,MODERATE,LOW,MODERATE,CRITICAL,MODERATE,HIGH,LOW,LOW,MODERATE,MODERATE,MODERATE",51
yuliskov/MediaServiceCore,50..65,62,2025-09-20T04:55:55Z,package.json,0,0,,,,,0
idescat/visual,50..65,62,2025-09-09T12:23:33Z,package.json,0,0,,,,,0
EliasDevis/kahoot-answers,50..65,62,2025-09-15T10:01:13Z,package.json,4,2,"GHSA-qw6h-vgh9-j6wx,GHSA-rv95-896h-c2vc","CVE-2024-43796,CVE-2024-29041",5.0,"MODERATE,LOW",0
sindresorhus/df,50..65,62,2025-09-15T07:28:52Z,package.json,3,0,,,,,0
origo-map/origo,50..65,62,2025-09-20T17:18:53Z,package.json,30,1,GHSA-8mvj-3j78-4qmw,CVE-2025-57810,,HIGH,0
sindresorhus/filenamify-cli,50..65,62,2025-09-15T00:12:58Z,package.json,7,0,,,,,0
nextcloud/logreader,50..65,62,2025-09-21T03:56:00Z,package.json,26,5,"GHSA-5j4c-8p2g-v4jx,GHSA-9crc-q9x8-hgqq","CVE-2021-22896,CVE-2022-39210,CVE-2017-0888,CVE-2024-9506,CVE-2025-24964","4.3,4.3,3.2,3.2,3.2,3.2,3.2","CRITICAL,LOW",0
bennycode/ts-node-starter,50..65,62,2025-09-16T11:11:32Z,package.json,10,0,,,,,0
edgarGracia/gradio_image_annotator,50..65,62,2025-08-27T16:45:16Z,package.json,19,1,,CVE-2025-23042,"7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5",,0
Developmint/vue-link,50..65,62,2025-01-18T12:33:33Z,package.json,27,6,"GHSA-5q88-cjfq-g2mh,GHSA-xp63-6vf5-xf3v,GHSA-mh2h-6j8q-x246,GHSA-5j4c-8p2g-v4jx,GHSA-7xcx-6wjh-7xp2,GHSA-g3ch-rx76-35fx","CVE-2020-7597,CVE-2024-6783,CVE-2024-9506,CVE-2020-7596,CVE-2020-15123",9.3,"LOW,MODERATE,HIGH,HIGH,MODERATE,MODERATE",0
DataTables/FixedColumns,50..65,62,2025-09-09T10:05:04Z,package.json,13,1,GHSA-gcx4-mw62-g8wm,CVE-2024-47068,6.1,HIGH,0
akvo/akvo-lumen,50..65,62,2025-08-15T11:42:39Z,package.json,162,21,"GHSA-qw6h-vgh9-j6wx,GHSA-p6mc-m468-83gw,GHSA-pj7m-g53m-7638,GHSA-4xc9-xhrj-v574,GHSA-29mw-wpgm-hmr9,GHSA-r8f7-9pfq-mjmv,GHSA-9v3m-8fp8-mj99,GHSA-4gw3-8f77-f72c,GHSA-3wqf-4x89-9g79,GHSA-x5rq-j2xg-h7qm,GHSA-qwcr-r2fm-qrc7,GHSA-7mvr-5x2g-wfc8,GHSA-rv95-896h-c2vc,GHSA-446m-mv8f-q348,GHSA-vc8w-jr9v-vj7f,GHSA-35jh-r3h4-6jhm,GHSA-jf85-cpcp-j695,GHSA-pgr8-jg6h-8gw6,GHSA-wr3j-pwj9-hqq6,GHSA-8hfj-j24r-96c4,GHSA-c7qv-q95q-8v27","CVE-2016-10735,CVE-2019-1010266,CVE-2018-14041,CVE-2019-10744,CVE-2020-7760,CVE-2020-24025,CVE-2024-29041,CVE-2018-14040,CVE-2018-16487,CVE-2024-21536,CVE-2021-23337,CVE-2024-29180,CVE-2019-8331,CVE-2022-24785,CVE-2024-43796,CVE-2024-45590,CVE-2020-28500,CVE-2018-14042,CVE-2017-18214,CVE-2020-8203,CVE-2024-6531","7.5,5.3,6.1,5.3,7.5,7.5,7.2,5.0","HIGH,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,HIGH,MODERATE,MODERATE,HIGH,HIGH,HIGH,MODERATE,CRITICAL,HIGH,MODERATE,HIGH,MODERATE,LOW",2
rotorflight/rotorflight-configurator,50..65,62,2025-09-21T23:51:03Z,package.json,52,2,"GHSA-g4jq-h2w9-997c,GHSA-jqfw-vq24-v9c3","CVE-2025-58751,CVE-2025-58752",5.3,"LOW,LOW",0
vocaroo/simple-audio-recorder,50..65,61,2025-09-11T05:17:24Z,package.json,17,13,"GHSA-92r3-m2mg-pj97,GHSA-859w-5945-r5v3,GHSA-9cwx-2883-4wfx,GHSA-c24v-8rfc-w8vw,GHSA-64vr-g452-qvp3,GHSA-8jhw-289h-jh2g,GHSA-jqfw-vq24-v9c3,GHSA-4r4m-qw57-chr8,GHSA-x574-m823-4x7w,GHSA-g4jq-h2w9-997c,GHSA-356w-63v5-8wf4,GHSA-xcj6-pq6g-qj4x,GHSA-vg6x-rcgg-rjx6","CVE-2024-45812,CVE-2025-32395,CVE-2023-49293,CVE-2025-31486,CVE-2025-31125,CVE-2024-23331,CVE-2024-31207,CVE-2025-30208,CVE-2025-24010,CVE-2025-58751,CVE-2025-58752,CVE-2025-46565,CVE-2024-45811",5.3,"MODERATE,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW",42
10up/component-library,50..65,62,2025-09-17T19:16:59Z,package.json,40,0,,,,,0
AllonsoHenzo/Lnfmonitor_dashboard,50..65,61,2025-09-18T14:37:36Z,package.json,19,2,"GHSA-g4jq-h2w9-997c,GHSA-jqfw-vq24-v9c3","CVE-2025-58751,CVE-2025-58752",5.3,"LOW,LOW",0
Tencent/tdesign-icons,50..65,61,2025-09-15T12:32:06Z,package.json,142,4,"GHSA-qm28-7hqv-wg5j,GHSA-c75v-2vq8-878f,GHSA-rc3x-jf5g-xvc5,GHSA-7x7c-qm48-pq9c","CVE-2021-4231,CVE-2020-7735,CVE-2021-23495,CVE-2022-0437","5.4,6.6","MODERATE,MODERATE,MODERATE,MODERATE",2
danigm/spotify-ad-blocker,50..65,61,2025-09-23T06:34:15Z,package.json,0,0,,,,,0
iVis-at-Bilkent/cytoscape.js-grid-guide,50..65,61,2025-04-09T16:29:39Z,package.json,8,0,,,,,0
GSA/touchpoints,50..65,61,2025-09-17T06:07:08Z,package.json,17,0,,,,,0
cosmicwanderer7/Terminal-Portfolio,50..65,61,2025-09-23T02:12:35Z,package.json,0,0,,,,,0
